页签,序号,项目名称,分类,上游地址,entity_type,source,expanded_from_org,stars,forks,pushed_at,score,language,description,reason
,,nowinandroid,,https://github.com/android/nowinandroid,repo,org_expansion,android,21019,4353,2026-04-13T05:09:42Z,15.2842,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,org_expansion: android (score=15.2842)
,,ndk-samples,,https://github.com/android/ndk-samples,repo,org_expansion,android,10499,4255,2026-02-20T03:19:39Z,13.9187,C++,Android NDK samples with Android Studio,org_expansion: android (score=13.9187)
,,camera-samples,,https://github.com/android/camera-samples,repo,org_expansion,android,5415,2421,2026-03-25T18:24:32Z,13.566,Kotlin,Multiple samples showing the best practices in camera APIs on Android.,org_expansion: android (score=13.566)
,,architecture-templates,,https://github.com/android/architecture-templates,repo,org_expansion,android,3118,368,2026-04-09T18:45:36Z,12.5055,,,org_expansion: android (score=12.5055)
,,testing-samples,,https://github.com/android/testing-samples,repo,org_expansion,android,9291,3644,2025-07-18T16:19:23Z,12.1748,Java,A collection of samples demonstrating different frameworks and techniques for automated testing,org_expansion: android (score=12.1748)
,,platform-samples,,https://github.com/android/platform-samples,repo,org_expansion,android,1669,507,2026-04-10T07:07:00Z,12.1017,Kotlin,A collection of samples of different Android OS platform APIs.,org_expansion: android (score=12.1017)
,,codelab-android-compose,,https://github.com/android/codelab-android-compose,repo,org_expansion,android,1682,788,2026-03-27T14:26:17Z,12.0941,Kotlin,,org_expansion: android (score=12.0941)
,,gradle-recipes,,https://github.com/android/gradle-recipes,repo,org_expansion,android,2335,255,2026-04-09T09:37:17Z,12.0793,Kotlin,Ready-to-use recipes for common build customizations that showcase the Android Gradle plugin's public APIs and DSL.,org_expansion: android (score=12.0793)
,,wear-os-samples,,https://github.com/android/wear-os-samples,repo,org_expansion,android,1348,632,2026-04-08T18:44:35Z,11.9955,Kotlin,Multiple samples showing best practices in app and watch face development on Wear OS.,org_expansion: android (score=11.9955)
,,androidify,,https://github.com/android/androidify,repo,org_expansion,android,1921,287,2026-03-31T07:51:51Z,11.8179,Kotlin,Sample app for Androidify,org_expansion: android (score=11.8179)
,,ndk,,https://github.com/android/ndk,repo,org_expansion,android,2275,297,2026-03-12T20:33:34Z,11.7139,,The Android Native Development Kit,org_expansion: android (score=11.7139)
,,performance-samples,,https://github.com/android/performance-samples,repo,org_expansion,android,1420,244,2026-04-09T21:43:01Z,11.6448,Kotlin,Samples to show APIs and best practices in Performance on Android,org_expansion: android (score=11.6448)
,,android-test,,https://github.com/android/android-test,repo,org_expansion,android,1214,337,2026-04-07T23:05:17Z,11.6159,Java,An extensive framework for testing Android apps,org_expansion: android (score=11.6159)
,,tv-samples,,https://github.com/android/tv-samples,repo,org_expansion,android,1247,395,2026-03-29T22:31:37Z,11.5656,Kotlin,Multiple samples showing best practices in app development on Android TV.,org_expansion: android (score=11.5656)
,,snippets,,https://github.com/android/snippets,repo,org_expansion,android,1021,355,2026-04-10T19:16:04Z,11.5372,Kotlin,Main repository for snippets surfaced on developer.android.com.,org_expansion: android (score=11.5372)
,,kotlin-multiplatform-samples,,https://github.com/android/kotlin-multiplatform-samples,repo,org_expansion,android,1283,136,2026-04-09T19:02:21Z,11.3043,Kotlin,Samples showcasing the Kotlin Multiplatform Jetpack libraries,org_expansion: android (score=11.3043)
,,nav3-recipes,,https://github.com/android/nav3-recipes,repo,org_expansion,android,1240,137,2026-04-04T17:49:42Z,11.197,Kotlin,Implement common use cases with Jetpack Navigation 3,org_expansion: android (score=11.197)
,,app-bundle-samples,,https://github.com/android/app-bundle-samples,repo,org_expansion,android,734,346,2026-03-31T18:01:05Z,11.0794,C++,Multiple samples showing the best practices in app bundles on Android.,org_expansion: android (score=11.0794)
